OBJECTID *,Shape *,Join_Count,TARGET_FID,state,city,name,holc_id,holc_grade,neighborho,area_descr,Black Population %,White Population %,Indigenous American %,Asian Population %,Hispanic or Latino Population %,% Below Poverty Line ,% Housing Units Owned,% Housing Units Rented,% Mobile Homes,% 1970-1979 or older,% 1980-1989 or newer,% With Complete Plumbing,% With Incomplete Plumbing,% Foreign Born,Shape_Length,Shape_Area,Indicator for Plumbing
2560,Polygon,4,6477,OH,Cleveland, ,C66,C,331,"{ ""8"" : ""This area, known as Sherwood Forest Section, lies on a plateau rising above Euclid Ave. (main outlet Sherwood Blvd,). This section was one of the latest of boom period developments and was not really under way when the depression set in. In fact",50.605908,45.589398,0,1.931628,0.358741,11.079862,71.370034,28.629965,0.116918,93.033911,6.966088,97.193413,2.806586,99.961543,0.074278,0.00011,0
2561,Polygon,6,6478,OH,Cleveland, ,C67,C,317,"{ ""1c"" : ""Yugo-Slavs-Germans & Lituanians 50"", ""2m"" : ""25-50 0 25-50 0"", ""2f"" : ""75% 75%"", ""2g"" : ""3000-6500 4500-10000"", ""2l"" : ""25-50 25-50(per unit)"", ""2k"" : ""Stable  Stable "", ""2h"" : ""4500-10000 0 0 3000-6500"", ""2i"" : ""3000-6500 0 0 4500-10000 Sept.",15.588273,74.422004,0.067332,1.077319,3.07325,6.550452,76.798032,22.075267,0.343725,75.95743,22.915869,96.123499,2.749801,84.870575,0.115154,0.000292,0
2562,Polygon,7,6479,OH,Cleveland, ,C68,C,316,"{ ""2j"" : "" Fairly good"", ""2"" : ""90 "", ""2i"" : "" 0  3500-5000 Sept. 1939"", ""2k"" : "" Stable"", ""0"" : ""Greater Cleveland"", ""2n"" : ""0  Sept. 1939  25-45"", ""3"" : ""9 Singles, $5000-6000 Owner Contracted"", ""2a"" : "" Singles - 4-6 rooms"", ""10"" : """", ""2c"" : "" 15-18",50.03891,41.0591,0,0,2.094822,19.074742,48.052922,51.947076,0.004033,99.996428,0.00357,98.905094,1.094904,47.871821,0.033569,0.000066,0
2563,Polygon,5,6480,OH,Cleveland, ,C69,C,303,"{ ""1a"" : "" Slowly "", ""0"" : ""Greater Cleveland"", ""10"" : """", ""72"" : ""30.20"", ""1b"" : ""White collared-Tradesmen-Some professional-small business owners"", ""1c"" : ""0 American Community"", ""1d"" : """", ""1e"" : ""None"", ""2"" : ""95 "", ""2a"" : ""6 room singles "", ""2b"" : """,50.03891,41.0591,0,0,2.094822,19.074742,48.052922,51.947076,0.004033,99.996428,0.00357,98.905094,1.094904,47.871821,0.022967,0.000025,0
2564,Polygon,3,6481,OH,Cleveland, ,C7,C,445,"{ ""2b"" : ""Frame Frame"", ""1d"" : ""0"", ""9"" : ""Rocky River 3rd 9/15/39 C-7"", ""5b"" : """", ""2l"" : ""20-40 20-40"", ""2o"" : ""Good Fair"", ""5"" : """", ""10"" : """", ""2e"" : ""97% 90%"", ""2d"" : ""Fair Fair"", ""2i"" : ""Aug. 1939 0 3000-5000 5000-6000 0"", ""2n"" : ""Aug. 1939 20-40 0",0.205388,97.550649,0.117365,0.304804,0.138661,6.057185,75.818823,24.181177,0,85.25801,14.74199,100,0,62.621894,0.056156,0.000041,1
2565,Polygon,9,6482,OH,Cleveland, ,C70,C,305,"{ ""2a"" : "" Singles - 5-6 rooms"", ""2b"" : "" Frame"", ""1c"" : ""Yugo Slavs-German 70"", ""10"" : """", ""1d"" : ""0"", ""1a"" : ""Steadily  "", ""1b"" : ""Factory workers - Craftsmen - Mechanics - white collared"", ""2e"" : "" 97%"", ""0"" : ""Greater Cleveland"", ""2"" : ""95 "", ""1e"" :",33.149308,59.062359,0,0,2.831439,15.54158,44.920458,55.079542,0,100,0,98.136766,1.863234,81.858087,0.145373,0.000358,0
2566,Polygon,2,6483,OH,Cleveland, ,C71,C,309,"{ ""4a"" : ""(See Census Tract Map attached)"", ""6"" : ""Ample"", ""5b"" : ""1"", ""10"" : """", ""3"" : ""3 $5500-6500 all sold"", ""2p"" : ""Firm to slightly up "", ""2k"" : "" Firm"", ""5a"" : """", ""1a"" : ""  Yes"", ""2o"" : ""Good "", ""1b"" : ""Salaried Employees - Craftsmen - Mechanics""",39.641828,55.160154,0,1.26784,2.759538,7.392726,83.368745,16.631251,0.001587,94.866575,5.133421,99.071992,0.928003,79.419189,0.014221,0.000008,0
2567,Polygon,4,6484,OH,Cleveland, ,C72,C,311,"{ ""10"" : """", ""2k"" : ""Firm Firm"", ""2l"" : ""25-40 35-60"", ""2a"" : ""Singles - 5-6 rooms Cottages 4-5 rooms"", ""1a"" : ""  Yes"", ""1c"" : ""0 American Community"", ""2o"" : ""Good Good"", ""2d"" : ""Fairly good Fairly good"", ""0"" : ""Greater Cleveland"", ""2p"" : ""Firm Firm"", ""2",39.641828,55.160154,0,1.26784,2.759538,7.392726,83.368745,16.631251,0.001587,94.866575,5.133421,99.071992,0.928003,79.419189,0.020506,0.000025,0
2568,Polygon,4,6485,OH,Cleveland, ,C73,C,314,"{ ""2e"" : ""98% 100%"", ""5a"" : """", ""0"" : ""Greater Cleveland"", ""10"" : """", ""4a"" : ""(See Census Tract Map attached)"", ""1a"" : ""Slowly  "", ""1b"" : ""Machinists - Craftsmen - Some office workers"", ""1c"" : ""Slovenians 10"", ""1d"" : """", ""5"" : ""1"", ""1e"" : ""None"", ""2"" : """,68.512015,29.573913,0.053585,0.165583,0.660187,28.210197,19.903713,80.096287,0.239442,85.143103,14.856897,100,0,98.338938,0.107522,0.000258,1
2569,Polygon,1,6486,OH,Cleveland, ,C74,C,489,"{ ""2"" : ""90 "", ""2j"" : "" Fair"", ""2k"" : "" Stable"", ""2b"" : ""Frame "", ""9"" : ""3rd C-74  Chagrin Falls"", ""2i"" : ""2500-9000  1939 0 "", ""2h"" : "" 2500-9000 0 "", ""72"" : ""15.00"", ""71"" : ""8"", ""2g"" : ""2500-9000 "", ""1e"" : ""None"", ""2e"" : ""99% "", ""10"" : """", ""6"" : ""Avail",1.915598,93.41259,0,3.082741,1.008293,1.728167,83.691749,16.308256,0,83.123269,16.876737,99.836172,0.163833,87.278779,0.08368,0.000222,1
2570,Polygon,1,6487,OH,Cleveland, ,C75,C,488,"{ ""2n"" : ""1939   0 20-45"", ""0"" : ""Greater Cleveland"", ""72"" : ""22.00"", ""9"" : ""3rd C-75  Solon"", ""5"" : ""1"", ""4b"" : ""3"", ""4a"" : ""(See Census Tract Map attached)"", ""71"" : ""8"", ""2c"" : "" 35 years"", ""2d"" : ""Fair to good "", ""2b"" : ""Frame "", ""2a"" : "" 1 1/2-2 stor",11.460577,68.786994,0,12.555526,1.193784,5.856724,74.027925,25.972071,0,75.76822,24.231777,99.999996,0,98.192865,0.105828,0.000304,1
2571,Polygon,2,6488,OH,Cleveland, ,C76,C,387,"{ ""9"" : ""Bedford Township  C-76 3rd "", ""4a"" : ""(See Census Tract Map attached)"", ""4b"" : ""0"", ""2c"" : ""2 years "", ""5"" : """", ""2d"" : "" Good"", ""5a"" : ""(See Census Tract Map attached)"", ""5b"" : ""0"", ""1a"" : "" Rapidly "", ""2b"" : ""Frame- no base.  "", ""6"" : ""Limited",58.546382,37.865225,0.498952,0,0.366546,32.763651,61.61771,38.382294,1.822079,82.028885,17.971119,98.910007,1.089997,87.094619,0.09017,0.000111,0
2572,Polygon,10,6489,OH,Cleveland, ,C8,C,431,"{ ""5b"" : """", ""1c"" : ""15 Cosmopolitan"", ""2l"" : ""35-45 40-60"", ""2d"" : ""Fair Fair"", ""6"" : ""Ample"", ""2h"" : ""4 4500-6500 6000-8000 -5"", ""2b"" : ""Frame Frame"", ""3"" : ""Singles, $6000 2 Owner-built"", ""1a"" : ""Yes  "", ""9"" : ""Lakewood C-8 3rd 9/8/39"", ""2p"" : ""Firm F",3.52243,87.469531,0,2.121563,6.086836,7.521281,52.354704,47.645302,0,98.411345,1.58866,100.000006,0,94.899042,0.194762,0.000329,1
2573,Polygon,9,6490,OH,Cleveland, ,C9,C,423,"{ ""2k"" : ""Stable Stable"", ""72"" : ""23.5"", ""2e"" : ""96% 96%"", ""1c"" : ""Cosmopolitan 40"", ""0"" : ""Greater Cleveland"", ""8"" : ""This area was allotted approximately 35 years ago; now 90% built up; very good transportation facilities; convenient to schools, church",3.224044,93.488667,0.256231,1.424051,0.900849,12.058683,43.395695,56.604312,0,97.798307,2.2017,100.000007,0,58.538424,0.070013,0.000123,1
2574,Polygon,2,6491,OH,Cleveland, ,D1,D,461,"{ ""1c"" : ""Slavs and Poles  30 "", ""9"" : ""Berea 4th 8-14-37 D-1"", ""8"" : ""This is the poorest residential section in Berea. Comprised mostly of old, cheaply constructed homes and shacks. Populated by 50% Negro & 30% Foreign. Flat terrain. Lots 30-50 x 100;",8.621397,83.936202,0.374779,1.649938,2.05077,17.871712,49.897558,50.102445,0.743963,90.679912,9.320091,96.791662,3.208341,75.431439,0.039376,0.000039,0
2575,Polygon,5,6492,OH,Cleveland, ,D10,D,379,"{ ""2l"" : "" 8-20"", ""2m"" : ""8-20   0"", ""5b"" : """", ""2o"" : "" Fair"", ""1c"" : "" "", ""9"" : ""4th Cleveland (E. side) \""Shantytown\"" (formerly part of Miles Heights) D10 9-9-39"", ""2n"" : "" 8-20 0  1939"", ""2e"" : "" 100%"", ""6"" : ""Not available"", ""5a"" : """", ""2f"" : ""40-4",94.39263,3.333215,0,0,5.961048,46.485347,38.160192,61.839804,0,87.786292,12.213703,97.086817,2.913178,21.589921,0.022849,0.000027,0
2576,Polygon,2,6493,OH,Cleveland, ,D11,D,372,"{ ""2"" : ""98 "", ""8"" : ""This small workingmen's district has been given a 4th grade rating due to complete isolation (only one outlet), heavy turnover in foreclosuers just now being completed, complete encirclement by industrial zoned property, adjacency t",88.029489,6.746213,0.144784,4.685914,5.330719,26.321945,74.716675,25.283326,0.684589,98.463197,1.536804,96.230536,3.769464,33.904089,0.019599,0.000019,0
2577,Polygon,4,6494,OH,Cleveland, ,D12,D,366,"{ ""1a"" : ""  Slowly"", ""8"" : ""This area's development began about 25 years ago and was featured by the heavy percentage of \""Jerry-type\"" construction throughout. Almost immediately the commercial district along Kinsman became solidly Jewish-owned and a he",96.134302,1.610005,0.121733,0.114831,0.426928,31.700159,55.07821,44.921763,0.424673,95.800232,4.199741,86.636299,13.363674,29.969845,0.102434,0.000278,0
2578,Polygon,3,6495,OH,Cleveland, ,D13,D,370,"{ ""9"" : ""Cleveland (E. side) (E. 93rd - Union - Aetna Section) D-13 9-16-39 High 4th"", ""2p"" : ""Stable Stable"", ""2o"" : ""Fairly good Fairly good"", ""0"" : ""Greater Cleveland"", ""1b"" : ""Predominantly steel and factory workers"", ""2n"" : ""  Aug. 1939 18-40 15-30""",96.134302,1.610005,0.121733,0.114831,0.426928,31.700159,55.07821,44.921763,0.424673,95.800232,4.199741,86.636299,13.363674,29.969845,0.070811,0.00022,0
2579,Polygon,4,6496,OH,Cleveland, ,D14,D,389,"{ ""2n"" : ""15-35 17.50-27.50 0 Aug. 1939 0"", ""1e"" : ""Slowly to foreign (from 4th grade areas to west)"", ""2"" : ""60 40"", ""2i"" : ""1500-4800 3000-5800 3 2 Aug. 1939"", ""2a"" : ""Singles (5-6 rm) 2-family (4-5 rm suites)"", ""2b"" : ""Frame Frame"", ""2c"" : ""(See remar",42.580543,53.507169,0.192635,0.661033,1.576356,17.12334,58.964322,41.035668,0,95.660629,4.339361,97.947353,2.052638,85.579764,0.113998,0.000162,0
2580,Polygon,3,6497,OH,Cleveland, ,D15,D,397,"{ ""2g"" : ""1800-4000 2500-5500"", ""72"" : ""30.20"", ""2h"" : ""2500-5200 -5 -4 1800-3700"", ""2f"" : ""85% 75%"", ""2m"" : ""15-27.50 -6 15-27.50 -6"", ""1e"" : ""None"", ""2l"" : ""15-30 per un. 15-30"", ""1a"" : ""  Yes"", ""2n"" : ""15-30 6 6 15-30 Sept 1939"", ""8"" : ""This heavily c",47.73744,40.58122,0.220888,0.000115,11.096381,35.367297,39.417206,60.582796,1.537041,82.918103,17.081899,91.061468,8.938535,73.407065,0.22642,0.000396,0
2581,Polygon,3,6498,OH,Cleveland, ,D16,D,8615,"{ ""2o"" : ""Good Good"", ""9"" : ""9-6-39 D-16 Cleveland (E. side) (Broadway-E.55th Section) 4th"", ""8"" : ""This Broadway-East 55th Section has the largest shopping center immediately southeast of the downtown area and contains the highest concentration of Bohem",41.689124,46.323784,0.410772,0.203985,6.725374,28.872946,48.061845,47.684772,0.08009,91.904395,3.842222,85.013871,10.732746,60.955026,0.143253,0.000289,0
2582,Polygon,2,6499,OH,Cleveland, ,D17,D,408,"{ ""5a"" : """", ""3"" : ""- - 0"", ""2f"" : ""25% 50%"", ""1d"" : ""50"", ""1c"" : ""35 Hungarian - Slovak"", ""2j"" : ""Very poor Very poor"", ""9"" : ""D-17 4th 9-6-39 Cleveland (E. side) (Rawlings - Kinsman Section)"", ""2d"" : ""Very poor Very poor"", ""1b"" : ""Laborers - Few steel",55.005827,34.387591,0.343405,0,5.124858,40.509121,30.024746,65.566322,0.001465,82.151017,13.44005,79.717757,15.87331,55.46024,0.070523,0.00014,0
2583,Polygon,2,6500,OH,Cleveland, ,D18,D,407,"{ ""2k"" : ""Down Down"", ""5"" : ""1"", ""2l"" : ""0 0"", ""2p"" : ""Static Static"", ""0"" : ""Greater Cleveland"", ""2j"" : ""Poor Poor"", ""2m"" : ""0 0  "", ""4b"" : ""250"", ""10"" : """", ""4a"" : ""(See Census Tract Map attached)"", ""2o"" : ""Fair Fair"", ""2i"" : ""0 1939 0 1200-3000 1500-5",70.959335,10.952347,0.134052,2.271259,3.892165,50.061856,18.017074,70.210616,0,46.845566,41.382123,83.336884,4.890806,37.530276,0.138568,0.000518,0
2584,Polygon,2,6501,OH,Cleveland, ,D19,D,406,"{ ""0"" : ""Greater Cleveland"", ""71"" : ""8"", ""1b"" : ""Factory workers"", ""1a"" : "" Steadily "", ""2o"" : ""Fair Good"", ""9"" : ""Cleveland (E. side) (NE downtown) 9-1-39 D-19 4th"", ""2d"" : ""Poor Poor"", ""2e"" : ""100% 100%"", ""2f"" : ""60% 50%"", ""6"" : ""-"", ""5b"" : ""12"", ""2g""",70.959335,10.952347,0.134052,2.271259,3.892165,50.061856,18.017074,70.210616,0,46.845566,41.382123,83.336884,4.890806,37.530276,0.08671,0.00026,0
2585,Polygon,2,6502,OH,Cleveland, ,D2,D,418,"{ ""2f"" : ""65% 65%"", ""2c"" : ""15 years 15 years"", ""2o"" : ""Good Good"", ""8"" : ""This allotment, known as \""Old Lindale\"", was laid out in 1910 with 25'-40' lots; it is not approximately 50% built up; 40% of streets are paved, remainder dirt and slag (WPA slag",18.573203,58.723251,2.274575,2.860882,23.860283,18.900216,58.419978,41.580029,0,96.666028,3.333979,99.107727,0.89228,61.332485,0.054621,0.000113,0
2586,Polygon,4,6503,OH,Cleveland, ,D20,D,373,"{ ""2"" : ""15 75"", ""5"" : ""1"", ""4a"" : ""(See Census Tract Map attached)"", ""5a"" : """", ""3"" : ""- 0 -"", ""2p"" : ""Stable "", ""2o"" : ""Good "", ""5b"" : ""90"", ""2n"" : ""1939   25-45 0"", ""2m"" : ""25-45   0"", ""2l"" : ""25-45 "", ""2k"" : ""Slowly down "", ""2j"" : ""Poor "", ""2i"" : ""19",48.402741,28.962071,0.282154,11.110663,2.268181,38.657362,28.290666,70.935864,0.238271,80.089413,19.137117,95.272033,3.954497,57.130891,0.183208,0.000778,0
2587,Polygon,4,6504,OH,Cleveland, ,D21,D,356,"{ ""2p"" : ""Stable Stable"", ""8"" : ""This area, although somewhat younger than the 4th grade area immediately to the west, is a continuation of the negro belt but has experienced, to a lesser degree, the detrimental change of ownership occupancy from white t",90.489727,7.833135,0.706743,0.065294,1.391241,35.761127,34.38229,65.617716,0.204366,82.275855,17.72415,87.790263,12.209743,54.979538,0.169303,0.000498,0
2588,Polygon,6,6505,OH,Cleveland, ,D22,D,341,"{ ""2l"" : ""$17.50-30 "", ""2c"" : "" 35-40 years"", ""5b"" : ""6"", ""2k"" : ""Stable "", ""1e"" : ""Increasing with Italians"", ""1b"" : ""Wholesale (Food) Employees - Laborers - Small contractors & gardeners"", ""4b"" : ""12"", ""1a"" : ""  Slowly"", ""6"" : ""Not available"", ""2g"" : """,48.402741,28.962071,0.282154,11.110663,2.268181,38.657362,28.290666,70.935864,0.238271,80.089413,19.137117,95.272033,3.954497,57.130891,0.050909,0.000096,0
2589,Polygon,7,6506,OH,Cleveland, ,D23,D,322,"{ ""0"" : ""Greater Cleveland"", ""10"" : """", ""2l"" : ""25-50 20-40 per un."", ""2m"" : ""0 20-40 0 25-50"", ""2d"" : ""Poor to fair Poor to fair"", ""2e"" : ""98% 98%"", ""2n"" : ""0 1939 Sept 25-50 0 20-40"", ""2o"" : ""Fairly good Fairly good"", ""2p"" : ""Stable Stable"", ""3"" : ""- 0",15.588273,74.422004,0.067332,1.077319,3.07325,6.550452,76.798032,22.075267,0.343725,75.95743,22.915869,96.123499,2.749801,84.870575,0.136867,0.000536,0
2590,Polygon,4,6507,OH,Cleveland, ,D24,D,8616,"{ ""2e"" : "" 100%"", ""2g"" : "" $1800-4000"", ""2c"" : "" 40 years"", ""2p"" : ""Stable "", ""5"" : ""1"", ""2d"" : "" Poor"", ""2o"" : "" Fairly good"", ""0"" : ""Greater Cleveland"", ""1e"" : ""Increasingly Italian with decided movement to northeast"", ""2n"" : "" 1939 0%  $10-30"", ""2m"" :",90.271783,6.375574,0.897643,0.47381,0.867123,33.969319,34.011902,65.988101,0.151031,90.626121,9.373882,74.170737,25.829267,71.36567,0.021875,0.000025,0
2591,Polygon,3,6508,OH,Cleveland, ,D25,D,327,"{ ""8"" : ""This fairly old area was laid out about 50 years ago as part of the Village of Collinwood into small lots averaging 30 ft. x 100 ft., although there are a few above and beneath this bracket. The ratio of singles and two-family homes varies on ei",73.966177,1.949892,1.194998,0,0.000048,32.140491,42.638053,57.36194,1.831279,99.575731,0.424262,86.020049,13.979944,0.016437,0.169888,0.000373,0
2592,Polygon,4,6509,OH,Cleveland, ,D26,D,319,"{ ""8"" : ""This 4th grade area (entire south boundary) abutting industrial and railroad property) was laid out 35-40 yrs. ago and developed with cheap single homes mixed with a few converted two-family structures ranging from 1-1 1/2 to 2 sty. dwellings. O",15.588273,74.422004,0.067332,1.077319,3.07325,6.550452,76.798032,22.075267,0.343725,75.95743,22.915869,96.123499,2.749801,84.870575,0.125012,0.000137,0
2593,Polygon,3,6510,OH,Cleveland, ,D27,D,315,"{ ""5"" : ""1"", ""1c"" : ""Yugo-Slavs 90"", ""1e"" : ""Recent movement of few colored families into neighborhood"", ""2"" : ""95 "", ""1d"" : ""2 fam"", ""2a"" : ""Singles 4-6 rms "", ""9"" : ""9-20-39 4th D-27 Euclid"", ""1b"" : ""Factory workers - laborers"", ""2b"" : "" Frame"", ""2c"" :",29.825017,51.44021,0,0,0.005441,34.444156,50.554294,49.445714,1.625374,92.65094,7.349067,95.13526,4.864747,99.476378,0.038606,0.000054,0
2594,Polygon,2,6511,OH,Cleveland, ,D28,D,306,"{ ""5a"" : """", ""2l"" : "" 20-40"", ""2i"" : ""0 Sept 1939   2500-5000"", ""1a"" : ""Yes  "", ""2b"" : "" Frame"", ""10"" : """", ""2m"" : "" 20-40 0 "", ""6"" : ""Limited"", ""71"" : ""8"", ""2h"" : "" 2500-5000  0"", ""72"" : ""24.80"", ""4a"" : ""(See Census Tract Map attached)"", ""2g"" : "" 2500-5",54.787368,38.790024,0,0.084853,1.458924,15.033134,57.275569,40.998439,0.162868,95.538547,2.766529,92.003699,6.301378,85.932183,0.032776,0.000044,0
2595,Polygon,5,6512,OH,Cleveland, ,D3,D,417,"{ ""2o"" : ""Fair to good Fair to good"", ""2i"" : ""1939 3000-7000 1500-5000 0 0"", ""2j"" : ""Good in central part; Poor to fair in north and south ends of area "", ""10"" : """", ""5"" : """", ""8"" : ""This area is comprised of a long narrow strip which is located along th",18.573203,58.723251,2.274575,2.860882,23.860283,18.900216,58.419978,41.580029,0,96.666028,3.333979,99.107727,0.89228,61.332485,0.206114,0.00021,0
2596,Polygon,2,6513,OH,Cleveland, ,D4,D,424,"{ ""2a"" : "" *All the way from cottages to 4-family dwellings"", ""2k"" : "" Firm"", ""5b"" : """", ""4a"" : ""(See Census Tract Map Attached)"", ""2p"" : ""Firm "", ""2"" : ""* "", ""1a"" : ""Yes  "", ""10"" : """", ""6"" : ""Available up to 50%"", ""1d"" : ""0"", ""2f"" : ""75% "", ""1e"" : ""Youn",17.678314,73.019065,0.429617,1.961347,6.978392,21.575359,31.08495,68.91505,0.227347,91.47413,8.52587,98.533969,1.466031,85.844619,0.020819,0.000024,0
2597,Polygon,4,6514,OH,Cleveland, ,D5,D,405,"{ ""2h"" : "" 0 2000-5800 "", ""5b"" : """", ""3"" : "" 0 "", ""10"" : """", ""2j"" : ""Fairly good "", ""2"" : ""90 "", ""2c"" : "" 45-75 yrs. "", ""1e"" : ""of Cosmopolitan"", ""2l"" : "" 20-35"", ""2p"" : "" Firm"", ""2d"" : "" Poor"", ""72"" : ""30.20"", ""2e"" : "" 98%"", ""1d"" : ""1 fam. "", ""6"" : ""Not",16.107473,65.943731,0.232387,2.615344,13.536384,19.302402,32.590137,67.062501,0,91.348611,8.304026,99.400587,0.252051,86.786839,0.160115,0.000286,1
2598,Polygon,5,6515,OH,Cleveland, ,D6,D,404,"{ ""2a"" : ""2 families- 90% of which were converted from singles Small and large singles - 4-12 rms"", ""2"" : ""40 40"", ""2j"" : ""Poor Poor"", ""2k"" : ""Downward Downward"", ""1d"" : ""2"", ""2b"" : ""Frame Frame"", ""2l"" : ""10-30 10-30 per unit"", ""1a"" : "" Yes "", ""2i"" : ""0",19.750598,56.901628,2.290055,0.445956,40.313875,37.188151,37.037069,62.962927,0.952913,95.03589,4.964107,96.116016,3.88398,30.585012,0.138371,0.000369,0
2599,Polygon,2,6516,OH,Cleveland, ,D7,D,388,"{ ""2o"" : "" None"", ""1c"" : ""5 Italian"", ""1d"" : ""95"", ""2h"" : ""200-1000  0 "", ""1a"" : ""Yes  "", ""2n"" : "" \""   1939"", ""2e"" : ""100% "", ""5a"" : """", ""9"" : ""Bedford Twp. (Lincoln Heights) 10-1-39 D7 4th"", ""2d"" : ""Very poor "", ""6"" : ""None"", ""2c"" : ""20-25 yrs. "", ""2l""",58.546382,37.865225,0.498952,0,0.366546,32.763651,61.61771,38.382294,1.822079,82.028885,17.971119,98.910007,1.089997,87.094619,0.026316,0.000035,0
2600,Polygon,2,6517,OH,Cleveland, ,D8,D,383,"{ ""2m"" : ""0 10-20  "", ""71"" : ""8"", ""1c"" : ""10 Hungarian"", ""1d"" : ""65"", ""3"" : ""0 - -"", ""2e"" : ""98% "", ""2c"" : ""30 yrs. "", ""5b"" : ""12"", ""5a"" : """", ""2b"" : ""Frame "", ""9"" : ""4th 9-6-39 D8 Maple Heights"", ""5"" : ""1 yr"", ""6"" : ""Not available"", ""2f"" : ""70% "", ""2a""",79.079821,19.136822,0,0.114545,1.50177,21.156808,58.473237,41.526762,0.201008,96.516464,3.483534,97.966632,2.033366,46.17822,0.023026,0.000027,0
2601,Polygon,4,6518,OH,Cleveland, ,D9,D,378,"{ ""2"" : ""100 "", ""72"" : ""29"", ""5b"" : ""1"", ""2i"" : ""0 1939 1800-3500  "", ""2a"" : "" 4-6 rm. singles"", ""1a"" : "" Very slowly "", ""1d"" : ""0"", ""1c"" : ""65 Slovaks - few Germans"", ""4b"" : ""0"", ""6"" : ""None available"", ""71"" : ""8"", ""5"" : ""1 yr."", ""2g"" : ""2000-4000 "", ""2",94.39263,3.333215,0,0,5.961048,46.485347,38.160192,61.839804,0,87.786292,12.213703,97.086817,2.913178,21.589921,0.026718,0.000028,0
2602,Polygon,4,6519,OH,Columbus, ,A1,A,573,"{ """" : """" }",0.911458,97.265625,0,1.041667,1.822917,0,94.835681,5.164319,0,97.41784,2.58216,100,0,100,0.024025,0.000029,1
2603,Polygon,4,6520,OH,Columbus, ,A2,A,570,"{ """" : """" }",3.104957,92.874875,0,2.398106,1.200733,3.644319,85.194154,14.805851,0,96.456382,3.543624,97.66194,2.338065,99.397609,0.033558,0.000045,0
2604,Polygon,5,6521,OH,Columbus, ,A3,A,567,"{ """" : """" }",0.323749,92.359276,0.019323,2.705357,4.602963,2.297824,86.037082,13.96292,0,96.611418,3.388584,99.963617,0.036384,66.666792,0.084222,0.000196,1
2605,Polygon,8,6522,OH,Columbus, ,A4,A,525,"{ """" : """" }",7.815652,87.055241,0.000019,1.77858,2.466881,3.039158,82.287832,17.712153,0.000141,92.252021,7.747964,95.911444,4.08854,83.435824,0.08602,0.000415,0
2606,Polygon,4,6523,OH,Columbus, ,A5,A,523,"{ """" : """" }",7.815652,87.055241,0.000019,1.77858,2.466881,3.039158,82.287832,17.712153,0.000141,92.252021,7.747964,95.911444,4.08854,83.435824,0.060783,0.000215,0
2607,Polygon,2,6524,OH,Columbus, ,A6,A,521,"{ """" : """" }",1.550535,86.793451,0.180848,1.676681,2.283919,2.351717,86.250853,13.749144,0,99.741948,0.258049,98.176541,1.823456,93.094742,0.032876,0.000051,0
2608,Polygon,6,6525,OH,Columbus, ,A7,A,490,"{ """" : """" }",4.420847,85.005597,0.001846,0.240145,9.057261,15.579211,78.149484,21.850511,0.44511,98.876336,1.123658,97.278149,2.721845,84.043241,0.083767,0.000154,0
2609,Polygon,4,6526,OH,Columbus, ,A8,A,562,"{ """" : """" }",0.235914,93.917227,0.001452,3.805167,0.494459,1.266231,83.715925,16.284064,0,87.45233,12.547659,98.487207,1.512782,94.335922,0.114239,0.000401,0
2610,Polygon,3,6527,OH,Columbus, ,B1,B,579,"{ """" : """" }",2.50836,90.72199,0,4.476462,1.33604,6.44432,76.341633,23.658372,0,83.95831,16.041695,99.226662,0.773343,85.745594,0.074851,0.000148,0
2611,Polygon,2,6528,OH,Columbus, ,B10,B,549,"{ """" : """" }",21.288231,73.462429,0.275745,2.48645,1.091362,12.928154,77.818782,22.181219,0.645698,93.752111,6.24789,99.513057,0.486943,68.486554,0.040882,0.000101,0
2612,Polygon,3,6529,OH,Columbus, ,B11,B,547,"{ """" : """" }",76.542478,15.365301,0,0.156643,7.607138,43.00782,38.348813,61.651178,1.402152,93.483782,6.516209,85.814891,14.1851,65.583991,0.073751,0.000126,0
2613,Polygon,5,6530,OH,Columbus, ,B12,B,539,"{ """" : """" }",4.28243,82.676407,0.113304,8.688096,4.36249,57.701869,6.065688,91.028625,0,66.279544,30.814769,95.433005,1.661308,90.171851,0.074941,0.000132,0
2614,Polygon,2,6531,OH,Columbus, ,B13,B,538,"{ """" : """" }",6.176607,70.406445,0.150269,19.784074,3.127844,30.970725,0,92.551422,0,66.178489,26.372933,82.788774,9.762649,90.523607,0.031768,0.00003,0
2615,Polygon,3,6532,OH,Columbus, ,B14,B,530,"{ """" : """" }",76.935826,22.189997,0.12427,0.00313,5.52918,2.357659,45.419952,54.580047,2.213093,87.715684,12.284316,78.826752,21.173248,10.251853,0.043134,0.000047,0
2616,Polygon,2,6533,OH,Columbus, ,B15,B,532,"{ """" : """" }",89.92333,1.861993,0,0,0,29.933481,49.667406,50.332594,0,93.410853,6.589147,91.472868,8.527132,0,0.015425,0.000013,0
2617,Polygon,2,6534,OH,Columbus, ,B16,B,518,"{ """" : """" }",72.535479,21.038018,0,0.629769,2.888588,25.766343,49.105646,50.894366,0,82.087289,17.912722,94.034047,5.965964,74.872237,0.022595,0.00002,0
2618,Polygon,5,6535,OH,Columbus, ,B17,B,526,"{ """" : """" }",7.815652,87.055241,0.000019,1.77858,2.466881,3.039158,82.287832,17.712153,0.000141,92.252021,7.747964,95.911444,4.08854,83.435824,0.039265,0.000044,0
